chain_id,base_question_id,chain_type,chain_question,trigger_condition,difficulty,domain,primary_skill,order_in_chain,max_depth,adaptive_weight,scoring_threshold,session_applicable
a557a828-bf58-4f2c-b4e1-39b0837c52ae,Q00047,follow_up,Can you provide a specific metric when you tried to debug a realtime data pipeline?,Missing failure scenarios,Hard,Technical,Node.js,2,3,0.5,6,All
e1aff879-fe47-42f2-83c7-f9bbb8e851ea,Q00047,deep_dive,What are the specific trade-offs of using Node.js for this over an alternative?,Strong base answer,Hard,Technical,Node.js,3,3,0.6,7,All
114fb2f1-b046-4fc8-a7a0-9184b7972229,Q00047,edge_case,How does the system recover if Node.js fails during a major compliance audit?,Missed performance implications,Hard,Technical,Node.js,4,3,0.8,8,All
c9f1ea87-459f-4c6e-9921-06083a0342ce,Q00048,follow_up,Can you provide a specific metric when you tried to secure a high-traffic web application?,No mention of business impact,Easy,Domain Knowledge,Healthcare,2,3,0.5,6,All
3659e25c-c355-496a-a147-a77f5f961371,Q00048,deep_dive,What are the specific trade-offs of using Healthcare for this over an alternative?,Strong base answer,Easy,Domain Knowledge,Healthcare,3,3,0.6,7,All
06f94c43-c86a-4aca-a527-d701e9dc7e7e,Q00048,edge_case,How does the system recover if Healthcare fails with zero downtime?,Missed key domain constraint,Easy,Domain Knowledge,Healthcare,4,3,0.8,8,All
dbfbd37d-2f19-484c-b5de-87599e92f014,Q00049,follow_up,Can you provide a specific metric when you tried to scale a high-traffic web application?,Candidate lacked metrics,Expert,System Design,Microservices,2,3,0.5,6,All
af0e04d6-ab91-4967-b936-a9fa3ea81c59,Q00049,deep_dive,What are the specific trade-offs of using Microservices for this over an alternative?,Missing CAP theorem awareness,Expert,System Design,Microservices,3,3,0.6,7,All
2d87a711-602c-4720-b1fa-8d8aac33e5ec,Q00049,edge_case,How does the system recover if Microservices fails with limited budget for cloud resources?,Missing CAP theorem awareness,Expert,System Design,Microservices,4,3,0.8,8,All
e8c9a099-12c4-45ad-8add-b4538af15c8d,Q00050,follow_up,Can you provide a specific metric when you tried to implement a resource-constrained IoT ecosystem?,Did not reference industry standards,Medium,Domain Knowledge,SaaS,2,3,0.5,6,All
1118bee1-bdca-475e-9c77-9d6f490b3c32,Q00050,deep_dive,What are the specific trade-offs of using SaaS for this over an alternative?,No regulatory awareness shown,Medium,Domain Knowledge,SaaS,3,3,0.6,7,All
754febdd-296c-443f-947b-1db1d56bf1c3,Q00050,edge_case,How does the system recover if SaaS fails with a hard deadline of two weeks?,Skipped compliance concern,Medium,Domain Knowledge,SaaS,4,3,0.8,8,All
66dce2cf-a0cd-4387-81f3-e2702711f595,Q00051,follow_up,Can you provide a specific metric when you tried to secure a realtime data pipeline?,Candidate lacked metrics,Expert,System Design,Security,2,3,0.5,6,All
6046b92c-b2f6-47e4-ae4d-4ae3efc7689c,Q00051,deep_dive,What are the specific trade-offs of using Security for this over an alternative?,Missing CAP theorem awareness,Expert,System Design,Security,3,3,0.6,7,All
aafc7114-b573-46bf-8e68-120071bce4bd,Q00051,edge_case,How does the system recover if Security fails with a hard deadline of two weeks?,Missed fault tolerance,Expert,System Design,Security,4,3,0.8,8,All
0aeff461-d1cd-4d40-b3c4-bebba3f33aa0,Q00052,follow_up,Can you provide a specific metric when you tried to troubleshoot a resource-constrained IoT ecosystem?,No capacity planning discussed,Expert,System Design,Microservices,2,3,0.5,6,All
54663362-062e-4fb9-93d9-d2a83658d2d7,Q00052,deep_dive,What are the specific trade-offs of using Microservices for this over an alternative?,Strong base answer,Expert,System Design,Microservices,3,3,0.6,7,All
a119531a-3172-48f3-9eeb-4a39f3b2b418,Q00052,edge_case,How does the system recover if Microservices fails with a globally distributed team?,Missed database indexing,Expert,System Design,Microservices,4,3,0.8,8,All
06b32514-ad5f-45f0-b3c4-22031c5eb681,Q00053,follow_up,Can you provide a specific metric when you tried to scale a high-traffic web application?,No mention of data privacy,Expert,Domain Knowledge,E-commerce,2,3,0.5,6,All
cf92efc0-35f4-4ff7-93e9-1514c048b36d,Q00053,deep_dive,What are the specific trade-offs of using E-commerce for this over an alternative?,Strong base answer,Expert,Domain Knowledge,E-commerce,3,3,0.6,7,All
d003fe8e-8767-4966-8d61-3bedf6093222,Q00053,edge_case,How does the system recover if E-commerce fails while ensuring 99.99% uptime?,Missed key domain constraint,Expert,Domain Knowledge,E-commerce,4,3,0.8,8,All
977117b9-01e4-4781-a8fe-f448a417b90d,Q00054,follow_up,Can you provide a specific metric when you tried to troubleshoot a legacy monolithic system?,Missed integration complexity,Medium,Domain Knowledge,Fintech,2,3,0.5,6,All
c96fc6e4-a4d4-4abf-be31-d420fd1cd6c7,Q00054,deep_dive,What are the specific trade-offs of using Fintech for this over an alternative?,No regulatory awareness shown,Medium,Domain Knowledge,Fintech,3,3,0.6,7,All
04750fb6-9c79-4430-b1a6-d5316dfd10a2,Q00054,edge_case,How does the system recover if Fintech fails with a globally distributed team?,Domain-specific terminology missing,Medium,Domain Knowledge,Fintech,4,3,0.8,8,All
07f9da90-7af1-4ab3-9659-0c45f27e31d6,Q00055,follow_up,Can you provide a specific metric when you tried to scale a realtime data pipeline?,No regulatory awareness shown,Hard,Domain Knowledge,EdTech,2,3,0.5,6,All
a4c0e6f7-08d7-4705-a66e-fa8b9bf0e7dd,Q00055,deep_dive,What are the specific trade-offs of using EdTech for this over an alternative?,Strong base answer,Hard,Domain Knowledge,EdTech,3,3,0.6,7,All
4e2e18e3-8614-4102-90c6-6ef675e22a50,Q00055,edge_case,How does the system recover if EdTech fails while maintaining backward compatibility?,No regulatory awareness shown,Hard,Domain Knowledge,EdTech,4,3,0.8,8,All
05c88a61-0c41-4ca0-835d-65f53e92f6a1,Q00056,follow_up,Can you provide a specific metric when you tried to migrate a highly secure payment gateway?,Skipped error handling,Medium,Technical,Java,2,3,0.5,6,All
062e8e31-63d1-4562-b487-9267b3292675,Q00056,deep_dive,What are the specific trade-offs of using Java for this over an alternative?,Strong base answer,Medium,Technical,Java,3,3,0.6,7,All
f86a8cb9-7fe7-4654-97d0-64e23be88a9f,Q00056,edge_case,How does the system recover if Java fails with limited budget for cloud resources?,No mention of trade-offs,Medium,Technical,Java,4,3,0.8,8,All
68ebca10-cf1e-4215-9a7d-2cef0888efd4,Q00057,follow_up,Can you provide a specific metric when you tried to migrate a latency-sensitive trading platform?,No competitive context,Easy,Domain Knowledge,Healthcare,2,3,0.5,6,All
53627115-911e-42ae-95d2-fb6da20b7420,Q00057,deep_dive,What are the specific trade-offs of using Healthcare for this over an alternative?,Strong base answer,Easy,Domain Knowledge,Healthcare,3,3,0.6,7,All
047ebc88-df16-499e-8f9d-4b1c56116410,Q00057,edge_case,How does the system recover if Healthcare fails during a major compliance audit?,Missing failure scenarios,Easy,Domain Knowledge,Healthcare,4,3,0.8,8,All
8e0bf2a5-65d1-47b7-8849-821a4e0b2169,Q00058,follow_up,Can you provide a specific metric when you tried to troubleshoot a latency-sensitive trading platform?,Missing CAP theorem awareness,Medium,System Design,Database Design,2,3,0.5,6,All
bd5d4d6d-b892-4302-9e2e-cf5f6120a408,Q00058,deep_dive,What are the specific trade-offs of using Database Design for this over an alternative?,Missing CAP theorem awareness,Medium,System Design,Database Design,3,3,0.6,7,All
ff29db8c-6270-46d3-a975-b1585a420378,Q00058,edge_case,How does the system recover if Database Design fails under strict memory constraints?,Missing failure scenarios,Medium,System Design,Database Design,4,3,0.8,8,All
d6718127-2ae6-4427-ac40-e070b9430b73,Q00059,follow_up,Can you provide a specific metric when you tried to optimize a legacy monolithic system?,Missing domain-specific risk,Medium,Domain Knowledge,Healthcare,2,3,0.5,6,All
d0431ba8-489f-4d23-9200-5582bcec7a09,Q00059,deep_dive,What are the specific trade-offs of using Healthcare for this over an alternative?,No regulatory awareness shown,Medium,Domain Knowledge,Healthcare,3,3,0.6,7,All
5f4b43f8-f674-494f-80a6-35598107f4b3,Q00059,edge_case,How does the system recover if Healthcare fails under strict memory constraints?,No mention of business impact,Medium,Domain Knowledge,Healthcare,4,3,0.8,8,All
141ca166-f5d0-48ec-bf50-b76da7d1ce32,Q00060,follow_up,Can you provide a specific metric when you tried to secure a latency-sensitive trading platform?,Did not address bottlenecks,Expert,System Design,Database Design,2,3,0.5,6,All
7a4e41c4-123e-4ccf-b5f7-5a5def7ed32c,Q00060,deep_dive,What are the specific trade-offs of using Database Design for this over an alternative?,Strong base answer,Expert,System Design,Database Design,3,3,0.6,7,All
c149cf20-c9a8-4beb-9192-da0dc5abe576,Q00060,edge_case,How does the system recover if Database Design fails while ensuring 99.99% uptime?,Did not consider latency,Expert,System Design,Database Design,4,3,0.8,8,All
5ea46168-07c8-4762-a15b-113ff20fb6b7,Q00061,follow_up,Can you provide a specific metric when you tried to debug a legacy monolithic system?,Did not address bottlenecks,Medium,System Design,Microservices,2,3,0.5,6,All
cfb0f559-bc4e-4333-97c5-b4c55f52d0dc,Q00061,deep_dive,What are the specific trade-offs of using Microservices for this over an alternative?,Missing CAP theorem awareness,Medium,System Design,Microservices,3,3,0.6,7,All
5e99be2a-711d-4160-90de-75f76595ae82,Q00061,edge_case,How does the system recover if Microservices fails with zero downtime?,Missing failure scenarios,Medium,System Design,Microservices,4,3,0.8,8,All
da545c6e-21be-48e1-8e54-9792c5d9d6c6,Q00062,follow_up,Can you provide a specific metric when you tried to debug a highly secure payment gateway?,No mention of business impact,Easy,Domain Knowledge,Healthcare,2,3,0.5,6,All
1df1ec64-dd98-4ac6-8e3b-1d30c901efbd,Q00062,deep_dive,What are the specific trade-offs of using Healthcare for this over an alternative?,Strong base answer,Easy,Domain Knowledge,Healthcare,3,3,0.6,7,All
bcb54511-0f78-4153-aeab-c29bbb749000,Q00062,edge_case,How does the system recover if Healthcare fails with a hard deadline of two weeks?,Domain-specific terminology missing,Easy,Domain Knowledge,Healthcare,4,3,0.8,8,All
f94c9a95-ae89-40d9-902d-bf513e8b4001,Q00063,follow_up,Can you provide a specific metric when you tried to migrate a realtime data pipeline?,No API versioning mentioned,Medium,System Design,API Design,2,3,0.5,6,All
a6c7d9ea-7b1b-42de-9967-98a8eabb093a,Q00063,deep_dive,What are the specific trade-offs of using API Design for this over an alternative?,Missing CAP theorem awareness,Medium,System Design,API Design,3,3,0.6,7,All
961712ff-a277-4764-ac55-8dc104dc116c,Q00063,edge_case,How does the system recover if API Design fails during a major compliance audit?,No mention of data consistency,Medium,System Design,API Design,4,3,0.8,8,All
d37a23b4-78f1-416a-b3f7-e8d146dc136b,Q00064,follow_up,Can you provide a specific metric when you tried to architect a high-traffic web application?,No competitive context,Expert,Domain Knowledge,Healthcare,2,3,0.5,6,All
f9ea6f9f-987c-468a-8a10-2b5999239c2e,Q00064,deep_dive,What are the specific trade-offs of using Healthcare for this over an alternative?,No regulatory awareness shown,Expert,Domain Knowledge,Healthcare,3,3,0.6,7,All
1a24fddb-77b5-4b20-8eb0-2196902bf3a3,Q00064,edge_case,How does the system recover if Healthcare fails during a major compliance audit?,Missed integration complexity,Expert,Domain Knowledge,Healthcare,4,3,0.8,8,All
4fc97e62-0a34-48ae-8c84-d2f2c7b40080,Q00065,follow_up,Can you provide a specific metric when you tried to refactor a distributed microservices architecture?,Missing failure scenarios,Hard,Domain Knowledge,Fintech,2,3,0.5,6,All
a7f4d334-0f9e-4a46-a8a5-279639ed55e6,Q00065,deep_dive,What are the specific trade-offs of using Fintech for this over an alternative?,Strong base answer,Hard,Domain Knowledge,Fintech,3,3,0.6,7,All
f1b8a0c4-1a7d-42e3-b1bb-9780d26dea52,Q00065,edge_case,How does the system recover if Fintech fails with limited budget for cloud resources?,Missing failure scenarios,Hard,Domain Knowledge,Fintech,4,3,0.8,8,All
fcef3896-7eca-4831-97ac-8d7cec0c3da1,Q00066,follow_up,Can you provide a specific metric when you tried to refactor an offline-first mobile app backing service?,Candidate lacked metrics,Hard,Technical,Java,2,3,0.5,6,All
d35a781d-2e8c-48e2-b244-49bb53c3abe2,Q00066,deep_dive,What are the specific trade-offs of using Java for this over an alternative?,Strong base answer,Hard,Technical,Java,3,3,0.6,7,All
ddcef662-6070-42d8-8a41-5b4c36c79960,Q00066,edge_case,How does the system recover if Java fails under strict memory constraints?,No mention of monitoring,Hard,Technical,Java,4,3,0.8,8,All
466fb2b8-ba52-46e3-b109-acbc74c0891e,Q00067,follow_up,Can you provide a specific metric when you tried to refactor a high-traffic web application?,No measurable impact given,Easy,Soft Skills,Time Management,2,3,0.5,6,All
42d15e4c-719b-4a56-90dd-37c86e47542b,Q00067,deep_dive,What are the specific trade-offs of using Time Management for this over an alternative?,Strong STAR answer,Easy,Soft Skills,Time Management,3,3,0.6,7,All
900e8bdd-a759-4f33-b71b-1ae968f2f796,Q00067,edge_case,How does the system recover if Time Management fails while maintaining backward compatibility?,No measurable impact given,Easy,Soft Skills,Time Management,4,3,0.8,8,All
04bb71d6-6e78-4165-b310-78fa58af207e,Q00068,follow_up,Can you provide a specific metric when you tried to migrate an offline-first mobile app backing service?,No mention of data privacy,Expert,Domain Knowledge,SaaS,2,3,0.5,6,All
d03b500e-95fb-45ec-b9e5-16be7cb21d76,Q00068,deep_dive,What are the specific trade-offs of using SaaS for this over an alternative?,No regulatory awareness shown,Expert,Domain Knowledge,SaaS,3,3,0.6,7,All
06d45b53-9f71-4f6d-9f99-18ceee2c38f7,Q00068,edge_case,How does the system recover if SaaS fails during a major compliance audit?,Missing failure scenarios,Expert,Domain Knowledge,SaaS,4,3,0.8,8,All
56ac70f6-281a-4f85-8551-1029d816c2d4,Q00069,follow_up,Can you provide a specific metric when you tried to architect a highly secure payment gateway?,Missed key domain constraint,Expert,Domain Knowledge,Fintech,2,3,0.5,6,All
f34462a6-4a40-433a-9bd0-ba59cb915d5b,Q00069,deep_dive,What are the specific trade-offs of using Fintech for this over an alternative?,No regulatory awareness shown,Expert,Domain Knowledge,Fintech,3,3,0.6,7,All
ae2f66af-f415-448a-b7b6-3788412c251e,Q00069,edge_case,How does the system recover if Fintech fails with a globally distributed team?,Domain-specific terminology missing,Expert,Domain Knowledge,Fintech,4,3,0.8,8,All
39e28bc5-2686-4e65-ab28-99f8312d6302,Q00070,follow_up,Can you provide a specific metric when you tried to design an offline-first mobile app backing service?,No measurable impact given,Easy,Soft Skills,Time Management,2,3,0.5,6,All
a60c99b4-d9ac-4611-9471-60f6ced55ec9,Q00070,deep_dive,What are the specific trade-offs of using Time Management for this over an alternative?,Strong self-awareness shown,Easy,Soft Skills,Time Management,3,3,0.6,7,All
d23e4742-53be-4688-8e5f-e6b1ac3d29d6,Q00070,edge_case,How does the system recover if Time Management fails with a hard deadline of two weeks?,No measurable impact given,Easy,Soft Skills,Time Management,4,3,0.8,8,All
f94066d5-24b3-4770-853f-89508b903184,Q00071,follow_up,Can you provide a specific metric when you tried to secure an offline-first mobile app backing service?,Did not reference industry standards,Easy,Domain Knowledge,Fintech,2,3,0.5,6,All
2a52fa33-551c-4139-b393-16b24fca4af1,Q00071,deep_dive,What are the specific trade-offs of using Fintech for this over an alternative?,Strong base answer,Easy,Domain Knowledge,Fintech,3,3,0.6,7,All
